# SENTINEL Mon Nov 22 10:08:42  /home/ubuntu/Desktop/lab2/WASP-44/group01_WASP-44_20201120/reduced              
#              target x_0:   170.00
#              target y_0:    37.00
#          reference x_r0:   288.00
#          reference y_r0:    57.00
#        aperture 1 (pix):     5.00
#        aperture 2 (pix):     6.00
#       inn annulus (pix):    12.00
#       out annulus (pix):    20.00
#      centroiding method:   moment
# nf 1 name 2.s min 3 expt 4 x 5 y 6 dx 7 dy 8 xr 9 yr 10 fw 11 peak 12 a1 13 a2 14 r1 15 r2 16 lc1 17 lc2 18 sky 19 abflux 20
 118 AF641726.cor  32.77  15.0  169.23   37.56  -0.70  -0.16  287.39   57.67  6.90   22022.   427768.   455589.   402835.   431032.  1.061895  1.056972  3142.7     98.383
 119 AF641727.cor  33.05  15.0  169.93   37.22  -0.00  -0.50  287.91   57.46  8.08   16139.   399921.   438826.   375585.   412643.  1.064793  1.063451  3144.5     94.185
 120 AF641728.cor  33.33  15.0  168.97   37.77  -0.96   0.05  286.97   57.99  7.02   19349.   422919.   454448.   404742.   433078.  1.044910  1.049343  3128.4     98.850
 121 AF641729.cor  33.61  15.0  169.41   37.14  -0.52  -0.58  287.47   57.24  6.72   23129.   435022.   461104.   413602.   437514.  1.051790  1.053917  3123.9     99.862
 122 AF641730.cor  33.89  15.0  168.99   37.61  -0.95  -0.11  287.01   57.69  6.26   23885.   440720.   463249.   417402.   439244.  1.055865  1.054650  3113.8    100.257
 123 AF641731.cor  34.17  15.0  169.44   37.44  -0.49  -0.28  287.47   57.56  6.94   23066.   438477.   463410.   413998.   437695.  1.059131  1.058751  3107.0     99.904
 124 AF641732.cor  34.44  15.0  169.46   37.66  -0.48  -0.06  287.73   57.83  6.06   25599.   440652.   461904.   417310.   437876.  1.055936  1.054873  3096.3     99.945
 125 AF641733.cor  34.73  15.0  170.31   37.58   0.38  -0.14  288.54   57.70  7.34   19064.   419063.   450651.   403891.   432306.  1.037565  1.042437  3091.4     98.673
 126 AF641734.cor  35.01  15.0  169.34   38.03  -0.59   0.31  287.53   58.17  6.64   23313.   434267.   459146.   412982.   436894.  1.051542  1.050933  3080.1     99.721
 127 AF641735.cor  35.29  15.0  169.99   38.06   0.06   0.34  288.09   58.24  7.14   20103.   427553.   457245.   405640.   433669.  1.054022  1.054365  3082.3     98.985
 128 AF641736.cor  35.57  15.0  169.01   38.25  -0.93   0.53  287.27   58.28  6.80   21674.   438070.   464534.   410279.   435963.  1.067735  1.065537  3067.0     99.508
 129 AF641737.cor  35.85  15.0  168.75   37.87  -1.18   0.16  287.05   57.97  6.74   22542.   432662.   459206.   410709.   435528.  1.053453  1.054365  3063.5     99.409
 130 AF641738.cor  36.13  15.0  169.23   37.52  -0.71  -0.20  287.26   57.67  6.74   23280.   428640.   454831.   408538.   434069.  1.049204  1.047832  3058.5     99.076
 131 AF641739.cor  36.41  15.0  169.58   37.98  -0.35   0.26  287.75   58.14  7.14   20844.   425186.   455947.   403883.   431716.  1.052746  1.056129  3056.6     98.539
 132 AF641740.cor  36.69  15.0  168.97   37.58  -0.97  -0.14  286.98   57.71  6.60   23253.   437040.   462008.   413677.   437707.  1.056476  1.055517  3053.7     99.906
 133 AF641741.cor  36.97  15.0  168.93   37.94  -1.00   0.22  287.00   58.09  6.50   22109.   429329.   456613.   406312.   432506.  1.056649  1.055738  3056.7     98.719
 134 AF641742.cor  37.25  15.0  169.11   38.26  -0.83   0.54  287.43   58.32  6.94   20466.   420370.   450056.   394272.   424031.  1.066192  1.061375  3054.5     96.785
 135 AF641743.cor  37.53  15.0  169.39   37.76  -0.54   0.04  287.59   57.91  6.56   23887.   438099.   463083.   415417.   438844.  1.054601  1.055235  3060.6    100.166
 136 AF641744.cor  37.81  15.0  169.25   38.06  -0.69   0.34  287.29   58.24  6.40   23428.   438329.   461809.   416081.   437922.  1.053470  1.054546  3060.7     99.956
 137 AF641745.cor  38.10  15.0  168.52   38.25  -1.42   0.53  286.63   58.41  5.64   27818.   449001.   468315.   426373.   445702.  1.053071  1.050736  3061.5    101.731
 138 AF641746.cor  38.37  15.0  169.44   37.82  -0.49   0.10  287.48   58.09  6.46   23094.   437771.   461026.   415678.   438549.  1.053151  1.051253  3058.4    100.099
 139 AF641747.cor  38.65  15.0  169.46   37.76  -0.48   0.04  287.62   57.94  6.78   22439.   438142.   463319.   418101.   442453.  1.047933  1.047161  3064.3    100.990
 140 AF641748.cor  38.93  15.0  169.56   37.85  -0.38   0.13  287.60   57.95  6.32   25129.   442165.   463035.   421925.   442791.  1.047971  1.045720  3060.6    101.067
